ID,GOOGLE_PLACE_ID,NAME,POSTAL_CODE,ADDRESS,CLOSED,LAT,LNG
0838E600-69B1-087B-1123-BC3C28FDF7A0,ChIJU-cobgDBGGAR_-6qrcFG44A,うどんうさぎ,336-0931,埼玉県さいたま市緑区原山１丁目３−３,FALSE,35.869301,139.6695029
A0FB1E0F-B019-524B-5FA0-C17F7D25F995,ChIJQchO5hnhGGAROr1xYAPOaPA,うさぎ屋udon,207-0014,東京都東大和市南街５丁目95−４ ブランチ山田,FALSE,35.7348246,139.434317
03297036-7955-9114-1370-0C0E22A2004D,ChIJoRZEEvONGGARKVW2HhDvpHM,ほうとう天地,107-0052,東京都港区赤坂４丁目３−３ Rbm 赤坂レジデンス壱番館 2階,FALSE,35.674743,139.7360436
5D73FC8B-A90D-3A61-1C41-8150295D45D5,ChIJS0Sz7IJwA2ARzL58MTy0JNY,手打ちうどん うえだ,466-0027,愛知県名古屋市昭和区阿由知通３丁目１４ 栄華物産,FALSE,35.150936,136.9336728
CED51BC1-1A58-0AB8-3887-51918DB360E2,ChIJvzzJNOSLGGARs8fGubgKy4g,うどん家 八重桜,100-0006,東京都千代田区有楽町２丁目１０−１,FALSE,35.6752483,139.7647334
A7BF7AFD-4215-5FB1-4D01-0856ED0E0FF2,ChIJ53V_aryPGGARqdvuFItJtYM,考えるな、うどん食え。,101-0025,東京都千代田区神田佐久間町２丁目１３ 城之内ビル １階,FALSE,35.6984162,139.7767677
261F8589-6A35-8997-7181-7AC4F7A3425F,ChIJge1axPocGWARML1lMn60qn8,うどん屋 開都,194-0211,東京都町田市相原町２１８０−１,FALSE,35.6059182,139.3164422
34AEE138-D355-829D-AF67-372A436ABF9E,ChIJq6rWgY4cGWARz7LBgk1yXNI,うどん さと山,252-0111,神奈川県相模原市緑区川尻４１３４,FALSE,35.6007064,139.2993333
7A840F5D-6DCE-44AC-1D41-DDD5CE9267E1,ChIJ7QU9uYjyGGARZ7sm5Xo1pRo,さぬきや,166-0003,東京都杉並区高円寺南４丁目３８−７ １F,FALSE,35.704482,139.6545108
881FA179-B642-2737-E4F5-7970223EBE05,ChIJTeHPBciJGGAR0eUAouRRs-4,博多うどん ふくべ,135-0016,東京都江東区東陽１丁目２９−８ ヴェラハイツ木場 １０１,FALSE,35.6684358,139.8110099
1F6EC983-DCF0-9277-B7E2-AF1AB87DB780,ChIJ64rG_tONGGAR3E5n5ZcyxEY,うどん 萬田次郎,160-0022,東京都新宿区新宿１丁目１２−１ サンサーラ 第三御苑 1F,FALSE,35.6886136,139.7126962
9745EA90-704C-B7FF-D8FA-3C91725FF8A8,ChIJc6HGDYbFGGAR4H4hrArJ2Y4,手打ちうどん 田舎屋,362-0076,埼玉県上尾市弁財１丁目２−１６,FALSE,35.972442,139.5778998
07DD9D74-FB70-7080-B617-109B19F5E173,ChIJM9gLgYeOGGARPYBoWz8T0dE,いりこ屋,116-0014,東京都荒川区東日暮里４丁目１４−１２,FALSE,35.728397,139.780717
EFCAED5A-604F-3613-C9FC-97034BD39689,ChIJSwMCso3zGGARdzd7tybpYZw,武蔵野うどん 櫻井謹製,156-0045,東京都世田谷区桜上水５丁目２２−７,FALSE,35.6671256,139.6310474
F2FC655E-D280-BD74-E593-BFF3197CC4A1,ChIJGTs7GPHzGGARSDVz_mjkdrY,真正手打ち讃岐うどん いなせや,168-0073,東京都杉並区下高井戸４丁目２８−６,FALSE,35.6715104,139.6255223
9497FFAF-2379-5780-7306-F7068FABC300,ChIJFd3mhWP_GGARdJPhwYMh4ko,足踏みうどん 開都,194-0013,東京都町田市原町田６丁目１２−２０,FALSE,35.5440148,139.4451931
59444A8C-8158-6352-8431-1A0FA21EDAF3,ChIJmS0vX1z3GGARPoiO3lNJUJw,手打ちうどん朝木,216-0011,神奈川県川崎市宮前区犬蔵１丁目９−２１ コーポ向井８３,FALSE,35.58826,139.5625659
73737550-2A53-A48D-E969-5EDFAB8B0CAA,ChIJf3DZNEKTQTURAt5BQaCGj9A,まことうどん,819-0006,福岡県福岡市西区姪浜駅南１丁目３−２６ １Ｆ,FALSE,33.5827871,130.3268288
06B15510-B061-8D45-1FB2-DEFDBC706E07,ChIJNQKQOs9hGGARYNVFeMoKPYQ,麺一滴,210-0005,神奈川県川崎市川崎区東田町１０−２１,FALSE,35.5286101,139.7033363
36148378-2A53-D6BD-CA42-E81E2EFD8749,ChIJw_X9YHTmGGARH5rHiDxltls,手打ちうどん 平作,187-0002,東京都小平市花小金井８丁目２６−２６−１９,FALSE,35.7308079,139.5048829
BB6CDB3C-F556-8485-9334-EFD0A34575F6,ChIJPSkyJjpy918RSUgoa9GC1ms,麺処よしだや,935-0062,富山県氷見市諏訪野９−１８,FALSE,36.8634317,136.97655
8A3A35D7-073C-D76B-CC7B-3C128974B7A7,ChIJ5SDxsP8z-F8RJ_XLm1jqCZc,讃岐饂飩宏之輔,920-1151,石川県金沢市田上町１丁目１６街区１６,FALSE,36.5446658,136.6908498
F1D946DE-1640-C69E-7AA2-EFF2AA193C5D,ChIJv6qVrc1z918Rvpu6RZk8xvw,みきさん,935-0016,富山県氷見市本町１６−９,FALSE,36.8550678,136.988003
84AB324C-F806-884D-2D33-A6843C57B4E9,ChIJ2ct4-ZyNGGAROLgdpAV2c2c,古奈屋 巣鴨本店,170-0002,東京都豊島区巣鴨３丁目３７−１ コーポ 鈴越 1階,FALSE,35.7358154,139.7351395
EB6332E6-227D-EE9E-77AF-C2B758629927,ChIJgUmH5bR2918RAHmft65jESA,うどん茶屋 海津屋,935-0037,富山県氷見市上泉２０,FALSE,36.8234146,136.9957278
546C3BBB-88C1-8B89-8C2D-093A6F044E79,ChIJYdWxXqKNGGARlTFT1yOZ4-I,筑後うどん まがり,170-0005,東京都豊島区南大塚２丁目２５−１１,FALSE,35.7264517,139.7299365
F7AE4991-424F-C944-F585-7F04090E7154,ChIJ79OLl0WQ918RCKqY3m9qbS4,糸庄 本店,939-8272,富山県富山市太郎丸本町１丁目７−６,FALSE,36.6780526,137.2112066
FE2D9413-B9B1-2DA4-1D70-558A5D5EDF69,ChIJq2LrF9T1GGARziDm56QPNKs,まるけん うどん 酒,154-0002,東京都世田谷区下馬１丁目１８−９,FALSE,35.6401524,139.6833008
127208F1-1F80-A455-8837-3E1F08EF5C45,ChIJ02MENPVaBGARHwubEtrMACk,伊勢うどん 山口屋,516-0072,三重県伊勢市宮後１丁目４−２３,FALSE,34.4926659,136.7071174
EA58D1A0-F91A-ABFB-A8CE-4E6FF6DB66C1,ChIJiaNZx1KLGGARhw0X9hmEGZE,うどん 豊前房,153-0043,東京都目黒区東山１丁目１１−１５,FALSE,35.6483151,139.6920313
0CE2B352-9A26-AD4E-011D-9A4CC819DB5C,ChIJnaB9Id_aUzURer7v8A0LnYM,山越うどん,761-2207,香川県綾歌郡綾川町羽床上６０２−２,FALSE,34.2257801,133.9282095
709CF5E5-0239-9ED1-3213-BAA741266CDA,ChIJiy5rhWznAGARXuTZcqExwdE,美々卯 なんば店,542-0076,大阪府大阪市中央区難波５丁目１−１８ なんばダイニングメゾン 7F,FALSE,34.6640297,135.5021535
6A3AC9F2-B739-5DE3-76CB-0FA289E5A50D,ChIJhyzlaYiRQTURWDGA1r9GMvM,ライオンズマンション舞鶴第３,810-0073,福岡県福岡市中央区舞鶴２丁目７−１ ライオンズマンション舞鶴第3,FALSE,33.5921072,130.3920858
6E1198D6-E88E-9759-454E-8F20505B6193,ChIJ4RdBoy2HGGARFwDFH9IfJj8,うどん鈴木鰹節店,124-0024,東京都葛飾区新小岩１丁目２８−８ 一番館,FALSE,35.71547,139.8575607
57D01724-2357-0F6C-8E70-94CD1D7896B2,ChIJ1crNvImTGGARjSNXPYVIbAM,地粉手打ちうどん 哉(ちか),173-0005,東京都板橋区仲宿４０−２,FALSE,35.7526021,139.7103846
97AFA902-8CBF-AA44-F008-0C59895E3588,ChIJVVXBhkSMGGAR_0NwMJU5yw8,まめ茶和ん,102-0071,東京都千代田区富士見２丁目７−２ プラーノ飯田橋プラーノモールＢゾーン,FALSE,35.7010588,139.7447105
276CAF97-7E98-1155-7A7E-8EA23EAA5158,ChIJi_af1nKVUzURqL9SommS5yI,おうどん 瀬戸晴れ,761-0121,香川県高松市牟礼町牟礼２６９４−１,FALSE,34.3490006,134.1228084
D8EEB8F4-FFAA-EF67-98D2-7D4F7355F848,ChIJecLN81_mAGARktDohmWMFpE,うどん 讃く,553-0003,大阪府大阪市福島区福島２丁目８−３,FALSE,34.6945304,135.4869651
2F844260-0E82-B4C0-6505-6CA5C2CA448E,ChIJ0_JP-5HnAGARb2nSbzYpBxU,うどん処 重己,530-0047,大阪府大阪市北区西天満４丁目７−７ ガストロプラザビル１Ｆ,FALSE,34.6966347,135.5038325
8E21BDB2-E84E-EF65-9B64-C3D8C8A5A852,ChIJlwPLmOrmAGARCWnhNYY03AM,讃岐うどん今雪,530-0026,大阪府大阪市北区神山町３−１０ クラウンマエダビル 1F,FALSE,34.7029991,135.5060685
A6D224ED-7D48-8659-3ADB-73E7497C0889,ChIJwZjEZZLmAGARqn10m-0q53Q,釜たけうどん 新梅田食道街店,530-0017,大阪府大阪市北区角田町９−２５ JR大阪駅高架下 新梅田食道街1階,FALSE,34.7033482,135.4980349
C925AAFC-0EEB-2EB8-9B2A-8943B471E3B6,ChIJ35Kqv3nnAGAR7CyWiotM9No,釜揚うどん 一紀,557-0023,大阪府大阪市西成区南開１丁目６−１０,FALSE,34.6514709,135.4908065
8F429079-40FA-83ED-CD93-2C638ACAB9BA,ChIJAwB0e7vlAGARIE-PgiOJJ_Q,讃岐うどん 白庵,532-0033,大阪府大阪市淀川区新高６丁目１２−７ 神埼川三和マンション,FALSE,34.7319676,135.4737031
5F38A85A-4188-F52C-74DE-5E0DC886DF90,ChIJi4av-JiFAGARDpVX8JiUX6k,おうどん くるみ家,654-0011,兵庫県神戸市須磨区前池町２丁目８−１３,FALSE,34.6626986,135.1331472
F771F3F8-6FB9-F8F9-24C4-0B119DD31C35,ChIJI3gLqCzcAGARPveK1XH3oCM,うどん ゆきの,546-0035,大阪府大阪市東住吉区山坂３丁目１０−１４,FALSE,34.6212333,135.5204136
33A6CB02-647C-BEC9-9574-B2F7120572E4,ChIJ38kT0rv6AGARVm56p89mHbE,空飛ぶうどん やまぶき家,560-0023,大阪府豊中市岡上の町２丁目２−５,FALSE,34.7847497,135.4633836
2EB645DB-EB82-304A-D78F-D7A7DEFBDAC9,ChIJ4YDhZrDgAGARoWxsfYue2G8,極楽うどんTKU,537-0024,大阪府大阪市東成区東小橋１丁目１−４,FALSE,34.674276,135.5336509
164D0A20-6A16-8DB9-8FCD-1896ECF75338,ChIJuyjs15DmAGARCaSnIeY-sos,うどん屋 きすけ,530-0014,大阪府大阪市北区鶴野町４−１,FALSE,34.7093633,135.5014799
5F9A116C-9F05-9594-3A1F-60F92880658A,ChIJ9wKvAPznAGARUrEu7r2TqJg,たけうちうどん店,531-0072,大阪府大阪市北区豊崎５丁目２−１９,FALSE,34.7124034,135.4998441
812660A5-6F29-8AFB-95F7-380A6E1E645D,ChIJrYRtAO3mAGAR3_5o5JrJJ-A,うどん棒 大阪店,530-0001,大阪府大阪市北区梅田１丁目１−３ 大阪駅前第3ビル 地下2F F37-2,FALSE,34.6990408,135.4994982
6EE4EFDE-AC2F-B193-BD72-2E27C17B829E,ChIJq_v3XgAcAWARfEFZFuzsfMw,手造りうどん 楽々,576-0054,大阪府交野市幾野６丁目６−１,FALSE,34.8015531,135.6750121
8B2CE50F-CEDF-9926-AF2C-F1CEEF950458,ChIJLw29ysznAGARGLqao4EPfc8,扇町うどん屋 あすろう,530-0041,大阪府大阪市北区天神橋３丁目８−３ マチスビル,FALSE,34.701752,135.511235
13D7068A-0B7A-038A-EF25-2EF41AD412BE,ChIJAQDFqeYIAWARErPxiBriOF8,山元麺蔵,606-8334,京都府京都市左京区岡崎南御所町３４,FALSE,35.0141863,135.7848226
2518255B-D56B-CDCD-FA72-12C631BC1367,ChIJGxJ03h4JAWARgCBOZamBxME,日の出うどん,606-8446,京都府京都市左京区南禅寺北ノ坊町３６,FALSE,35.0163821,135.7936413
241D856C-9891-96C5-12CF-18B4537F7808,ChIJE3ZTh0IJAWARnX8k6LX7Nv0,饂飩店 よこやま,602-0848,京都府京都市上京区扇町２８１−１ パレスハイツ 1階 今出川下ル扇町 東側,FALSE,35.0275662,135.7679852
CB8AE408-3219-5AED-2906-1618CC4E9044,ChIJl2Qw7RjnAGAR_LX5f4UdV84,本町製麺所 本店,541-0057,大阪府大阪市中央区北久宝寺町２丁目６−１３,FALSE,34.679824,135.504366
35AD632A-3B5F-C3E7-8CDE-1E226E6D17FB,ChIJbSXmcFd1GWARqdkqkx4ozXU,足柄古道 万葉うどん 本店,250-0136,神奈川県南足柄市矢倉沢２３９３,FALSE,35.3177778,139.0319444
A1072D5C-8E5D-D04F-203B-3F8B53AB9A92,ChIJIbrDpbyNGGARBBxszjTJhMc,讃岐饂飩 元喜,151-0066,東京都渋谷区西原３丁目１−６,FALSE,35.6702816,139.6827199
85876DC8-BFD2-2474-24C8-271478537BF2,ChIJrz3EPDNiHmARMjLSNpTQ3uc,水沢うどん 始祖 清水屋,377-0103,群馬県渋川市伊香保町水沢２０４,FALSE,36.4795189,138.9471893
61A02A83-7F78-BEBB-8C4C-12EEF3EA155D,ChIJYaz8-OZ4UTUR0_po3X-O8Ek,三好うどん,767-0004,香川県三豊市高瀬町比地１５８３−１,FALSE,34.182338,133.6923188
81D49042-EF8F-20B7-74E9-9AA2B81C9AE2,ChIJZbBSshiNGGARmOk7axQdrdI,うどん おにやんま 渋谷パルコ店,150-0042,東京都渋谷区宇田川町１５−１,FALSE,35.6621337,139.6988018
